"SOURCE","Year","CITATION","SAMPLE NAME","UNIQUE_ID","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LONGITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ROCK TYPE","ROCK NAME","GEOLOGICAL AGE","TYPE OF MATERIAL","SIO2(WT%)","TIO2(WT%)","AL2O3(WT%)","CAO(WT%)","MGO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","LOI(WT%)","ERUPTION YEAR","sum_fe","Sum Oxides","CITATION_ID","References"
"hawaiit","1996","[10000] CORSARO R. A. (1996)","samp. 669/19",NA,"ETNA/SICILY / AD 1669 FORMATION","MONTI ROSSI NEAR NICOLOSI",37.73,15,37.73,15,"SUBAERIAL","VOLCANIC ROCK","HAWAIITE","HOLOCENE","WHOLE ROCK",48.97,1.4,18.83,8.78,6.38,1.39,4.11,0.49,0.67,"1669",8.575572,98.925572,"10000","[10000] CORSARO R. A., CRISTOFOLINI R., PATANE L.:   THE 1669 ERUPTION OF MOUNT ETNA: CHRONOLOGY, PETROLOGY AND GEOCHEMISTRY, WITH INFERENCES ON THE MAGMA SOURCES AND ASCENT MECHANISMS |  BULL. VOLCANOL. 58    [1996]  348-358  | doi: 10.1007/s004450050144"
"hawaiit","1996","[10000] CORSARO R. A. (1996)","samp. 669/20",NA,"ETNA/SICILY / AD 1669 FORMATION","MONTI ROSSI NEAR NICOLOSI",37.73,15,37.73,15,"SUBAERIAL","VOLCANIC ROCK","HAWAIITE","HOLOCENE","WHOLE ROCK",48.76,1.38,18.56,8.63,6.73,1.38,4.04,0.48,0.73,"1669",8.807336,98.767336,"10000","[10000] CORSARO R. A., CRISTOFOLINI R., PATANE L.:   THE 1669 ERUPTION OF MOUNT ETNA: CHRONOLOGY, PETROLOGY AND GEOCHEMISTRY, WITH INFERENCES ON THE MAGMA SOURCES AND ASCENT MECHANISMS |  BULL. VOLCANOL. 58    [1996]  348-358  | doi: 10.1007/s004450050144"
"hawaiit","1996","[10000] CORSARO R. A. (1996)","samp. 669/22",NA,"ETNA/SICILY / AD 1669 FORMATION","MONTI ROSSI NEAR NICOLOSI",37.73,15,37.73,15,"SUBAERIAL","VOLCANIC ROCK","HAWAIITE","HOLOCENE","WHOLE ROCK",48.52,1.44,18.14,8.81,7.01,1.31,3.95,0.48,0.6,"1669",9.323548,98.983548,"10000","[10000] CORSARO R. A., CRISTOFOLINI R., PATANE L.:   THE 1669 ERUPTION OF MOUNT ETNA: CHRONOLOGY, PETROLOGY AND GEOCHEMISTRY, WITH INFERENCES ON THE MAGMA SOURCES AND ASCENT MECHANISMS |  BULL. VOLCANOL. 58    [1996]  348-358  | doi: 10.1007/s004450050144"
"hawaiit","1996","[10000] CORSARO R. A. (1996)","samp. 669D",187986,"ETNA/SICILY / MONGIBELLO SEQUENCE",NA,37.73,15,37.73,15,"SUBAERIAL","VOLCANIC ROCK","HAWAIITE","HOLOCENE","WHOLE ROCK",48.45,1.49,18.16,8.89,7.01,1.33,3.73,0.42,0.41,"1669",9.59433,99.07433,"10000","[10000] CORSARO R. A., CRISTOFOLINI R., PATANE L.:   THE 1669 ERUPTION OF MOUNT ETNA: CHRONOLOGY, PETROLOGY AND GEOCHEMISTRY, WITH INFERENCES ON THE MAGMA SOURCES AND ASCENT MECHANISMS |  BULL. VOLCANOL. 58    [1996]  348-358  | doi: 10.1007/s004450050144"
"hawaiit","1996","[10000] CORSARO R. A. (1996)","samp. 669/01",NA,"ETNA/SICILY / AD 1669 FORMATION","MONTI ROSSI NEAR NICOLOSI",37.73,15,37.73,15,"SUBAERIAL","VOLCANIC ROCK","HAWAIITE","HOLOCENE","WHOLE ROCK",49.84,1.3,19.87,9.18,5.18,1.36,4.11,0.43,0.73,"1669",7.691684,98.961684,"10000","[10000] CORSARO R. A., CRISTOFOLINI R., PATANE L.:   THE 1669 ERUPTION OF MOUNT ETNA: CHRONOLOGY, PETROLOGY AND GEOCHEMISTRY, WITH INFERENCES ON THE MAGMA SOURCES AND ASCENT MECHANISMS |  BULL. VOLCANOL. 58    [1996]  348-358  | doi: 10.1007/s004450050144"
"hawaiit","1996","[10000] CORSARO R. A. (1996)","samp. 669/03",NA,"ETNA/SICILY / AD 1669 FORMATION","MONTI ROSSI NEAR NICOLOSI",37.73,15,37.73,15,"SUBAERIAL","VOLCANIC ROCK","HAWAIITE","HOLOCENE","WHOLE ROCK",49.67,1.36,19.42,9.41,5.2,1.32,4,0.41,0.84,"1669",7.94952,98.73952,"10000","[10000] CORSARO R. A., CRISTOFOLINI R., PATANE L.:   THE 1669 ERUPTION OF MOUNT ETNA: CHRONOLOGY, PETROLOGY AND GEOCHEMISTRY, WITH INFERENCES ON THE MAGMA SOURCES AND ASCENT MECHANISMS |  BULL. VOLCANOL. 58    [1996]  348-358  | doi: 10.1007/s004450050144"
"hawaiit","1996","[10000] CORSARO R. A. (1996)","samp. 669/13",NA,"ETNA/SICILY / AD 1669 FORMATION","MONTI ROSSI NEAR NICOLOSI",37.73,15,37.73,15,"SUBAERIAL","VOLCANIC ROCK","HAWAIITE","HOLOCENE","WHOLE ROCK",50.5,1.26,19.91,9.11,4.78,1.46,4.34,0.51,0.58,"1669",7.236654,99.106654,"10000","[10000] CORSARO R. A., CRISTOFOLINI R., PATANE L.:   THE 1669 ERUPTION OF MOUNT ETNA: CHRONOLOGY, PETROLOGY AND GEOCHEMISTRY, WITH INFERENCES ON THE MAGMA SOURCES AND ASCENT MECHANISMS |  BULL. VOLCANOL. 58    [1996]  348-358  | doi: 10.1007/s004450050144"
"hawaiit","1996","[10000] CORSARO R. A. (1996)","samp. 669/14",NA,"ETNA/SICILY / AD 1669 FORMATION","MONTI ROSSI NEAR NICOLOSI",37.73,15,37.73,15,"SUBAERIAL","VOLCANIC ROCK","HAWAIITE","HOLOCENE","WHOLE ROCK",50.04,1.31,19.77,9.1,4.98,1.39,4.23,0.45,0.74,"1669",7.641624,98.911624,"10000","[10000] CORSARO R. A., CRISTOFOLINI R., PATANE L.:   THE 1669 ERUPTION OF MOUNT ETNA: CHRONOLOGY, PETROLOGY AND GEOCHEMISTRY, WITH INFERENCES ON THE MAGMA SOURCES AND ASCENT MECHANISMS |  BULL. VOLCANOL. 58    [1996]  348-358  | doi: 10.1007/s004450050144"
"hawaiit","1996","[10000] CORSARO R. A. (1996)","samp. 669/16",NA,"ETNA/SICILY / AD 1669 FORMATION","MONTI ROSSI NEAR NICOLOSI",37.73,15,37.73,15,"SUBAERIAL","VOLCANIC ROCK","HAWAIITE","HOLOCENE","WHOLE ROCK",50.33,1.21,19.84,9.02,5.2,1.4,4.27,0.5,0.69,"1669",7.176614,98.946614,"10000","[10000] CORSARO R. A., CRISTOFOLINI R., PATANE L.:   THE 1669 ERUPTION OF MOUNT ETNA: CHRONOLOGY, PETROLOGY AND GEOCHEMISTRY, WITH INFERENCES ON THE MAGMA SOURCES AND ASCENT MECHANISMS |  BULL. VOLCANOL. 58    [1996]  348-358  | doi: 10.1007/s004450050144"
"hawaiit","1996","[10000] CORSARO R. A. (1996)","samp. 669G",187992,"ETNA/SICILY / MONGIBELLO SEQUENCE",NA,37.73,15,37.73,15,"SUBAERIAL","VOLCANIC ROCK","HAWAIITE","HOLOCENE","WHOLE ROCK",50.14,1.27,19.81,9.08,5.45,1.39,4.19,0.47,0.27,"1669",7.520522,99.320522,"10000","[10000] CORSARO R. A., CRISTOFOLINI R., PATANE L.:   THE 1669 ERUPTION OF MOUNT ETNA: CHRONOLOGY, PETROLOGY AND GEOCHEMISTRY, WITH INFERENCES ON THE MAGMA SOURCES AND ASCENT MECHANISMS |  BULL. VOLCANOL. 58    [1996]  348-358  | doi: 10.1007/s004450050144"
"picrit","2007","[10037] SRIVASTAVA R. K. (2007)","samp. JV3",NA,"BASTAR CRATON / CENTRAL INDIAN TECTONIC ZONE / MAHAKOSHAL SUPRACRUSTAL BELT","JUNGEL VALLEY",24.5161,82.8472,24.5161,82.8472,"SUBAERIAL","VOLCANIC ROCK","PICRITE",NA,"WHOLE ROCK",39.71,2.47,8.43,11,12.25,1.04,1.03,0.36,7.47,NA,13.155076,89.445076,"10037","[10037] SRIVASTAVA R. K., RAO N. V. C.:   PETROLOGY, GEOCHEMISTRY AND TECTONIC SIGNIFICANCE OF PALAEOPROTEROZOIC ALKALINE LAMPROPHYRES FROM THE JUNGEL VALLEY, MAHAKOSHAL SUPRACRUSTAL BELT, CENTRAL INDIA |  MINERAL. PETROL. 89    [2007]  189-215  | doi: 10.1007/s00710-006-0144-6"
"picrit","2007","[10037] SRIVASTAVA R. K. (2007)","samp. JV12",NA,"BASTAR CRATON / CENTRAL INDIAN TECTONIC ZONE / MAHAKOSHAL SUPRACRUSTAL BELT","JUNGEL VALLEY",24.5083,82.7583,24.5083,82.7583,"SUBAERIAL","VOLCANIC ROCK","PICRITE",NA,"WHOLE ROCK",39.5,4.47,11.39,10.24,8.61,0.45,1.92,0.64,3.73,NA,16.28638,93.50638,"10037","[10037] SRIVASTAVA R. K., RAO N. V. C.:   PETROLOGY, GEOCHEMISTRY AND TECTONIC SIGNIFICANCE OF PALAEOPROTEROZOIC ALKALINE LAMPROPHYRES FROM THE JUNGEL VALLEY, MAHAKOSHAL SUPRACRUSTAL BELT, CENTRAL INDIA |  MINERAL. PETROL. 89    [2007]  189-215  | doi: 10.1007/s00710-006-0144-6"
"tephrit","1989","[10054] PE-PIPER G. (1989)","samp. KU307",NA,"ANATOLIA-IRAN BELT / TURKEY / WESTERN ANATOLIAN VOLCANIC BELT / KULA VOLCANIC FIELD","KULA",38.54,28.65,38.54,28.65,"SUBAERIAL","VOLCANIC ROCK","PHONOLITIC-TEPHRITE",NA,"WHOLE ROCK",46.31,2,16.79,9.08,6.81,3.31,4.99,1.13,0,NA,7.711286,98.131286,"10054","[10054] PE-PIPER G., PIPER D. J. W.:   SPATIAL AND TEMPORAL VARIATION IN LATE CENOZOIC BACK-ARC VOLCANIC ROCKS, AEGEAN SEA REGION |  TECTONOPHYSICS 169    [1989]  113-134  | doi: 10.1016/0040-1951(89)90186-8"
"hawaiit","1990","[10062] PRESTVIK T. (1990)","samp. PI-7",NA,"PETER I ISLAND / PETER I ISLAND","NORVEGIABUKTA",-68.75,-90.4,-68.92,-90.7,"SUBAERIAL","VOLCANIC ROCK","HAWAIITE","PLEISTOCENE","WHOLE ROCK",48.49,3.32,13.8,8.41,7.87,1.46,3.98,0.7,0.65,NA,11.282446,99.312446,"10062","[10062] PRESTVIK T., BARNES C. G., SUNDVOLL B., DUNCAN R. A.:   PETROLOGY OF PETER I OY (PETER I ISLAND), WEST ANTARCTICA |  J. VOLCANOL. GEOTHERM. RES. 44    [1990]  315-338  | doi: 10.1016/0377-0273(90)90025-B"
"hawaiit","1990","[10062] PRESTVIK T. (1990)","samp. PI-9",NA,"PETER I ISLAND / PETER I ISLAND",NA,-68.75,-90.4,-68.92,-90.7,"SUBAERIAL","VOLCANIC ROCK","HAWAIITE","PLEISTOCENE","WHOLE ROCK",45.83,3.46,12.88,9.37,10,1.38,3.63,0.57,0.91,NA,11.82389,98.94389,"10062","[10062] PRESTVIK T., BARNES C. G., SUNDVOLL B., DUNCAN R. A.:   PETROLOGY OF PETER I OY (PETER I ISLAND), WEST ANTARCTICA |  J. VOLCANOL. GEOTHERM. RES. 44    [1990]  315-338  | doi: 10.1016/0377-0273(90)90025-B"
"hawaiit","1990","[10062] PRESTVIK T. (1990)","samp. PI-11",NA,"PETER I ISLAND / PETER I ISLAND",NA,-68.75,-90.4,-68.92,-90.7,"SUBAERIAL","VOLCANIC ROCK","HAWAIITE","PLEISTOCENE","WHOLE ROCK",49.53,3.26,13.65,8.33,7.23,1.4,3.56,0.63,0.32,NA,11.111768,98.701768,"10062","[10062] PRESTVIK T., BARNES C. G., SUNDVOLL B., DUNCAN R. A.:   PETROLOGY OF PETER I OY (PETER I ISLAND), WEST ANTARCTICA |  J. VOLCANOL. GEOTHERM. RES. 44    [1990]  315-338  | doi: 10.1016/0377-0273(90)90025-B"
"hawaiit","1990","[10062] PRESTVIK T. (1990)","samp. PI-13",NA,"PETER I ISLAND / PETER I ISLAND","MICHAJLOVODDEN",-68.75,-90.4,-68.92,-90.7,"SUBAERIAL","VOLCANIC ROCK","HAWAIITE","PLEISTOCENE","WHOLE ROCK",46.32,3.72,13.37,9.1,8.88,1.37,3.76,0.62,0.63,NA,11.63451,98.77451,"10062","[10062] PRESTVIK T., BARNES C. G., SUNDVOLL B., DUNCAN R. A.:   PETROLOGY OF PETER I OY (PETER I ISLAND), WEST ANTARCTICA |  J. VOLCANOL. GEOTHERM. RES. 44    [1990]  315-338  | doi: 10.1016/0377-0273(90)90025-B"
"hawaiit","1990","[10062] PRESTVIK T. (1990)","samp. PI-15",NA,"PETER I ISLAND / PETER I ISLAND","AURORAHOLMEN",-68.75,-90.4,-68.92,-90.7,"SUBAERIAL","VOLCANIC ROCK","HAWAIITE","PLEISTOCENE","WHOLE ROCK",45.6,3.34,12.9,9.47,10.19,1.43,3.76,0.61,0.61,NA,11.806916,99.106916,"10062","[10062] PRESTVIK T., BARNES C. G., SUNDVOLL B., DUNCAN R. A.:   PETROLOGY OF PETER I OY (PETER I ISLAND), WEST ANTARCTICA |  J. VOLCANOL. GEOTHERM. RES. 44    [1990]  315-338  | doi: 10.1016/0377-0273(90)90025-B"
"hawaiit","1993","[1008] WEIS D. (1993)","samp. LVLK132",NA,"KERGUELEN / KERGUELEN ARCHIPELAGO","JEANNE D^ARC PENINSULA, ABOVE PORT JEANNE D^ARC",-48.55,68.5,-49.75,70.58,"SUBAERIAL","VOLCANIC ROCK","HAWAIITE",NA,"WHOLE ROCK",50.94,3.04,15.4,7.12,3.7,2.68,4.16,0.94,NA,NA,10.734532,98.714532,"1008","[1008] WEIS D., FREY F. A., LEYRIT H., GAUTIER I.:   KERGUELEN ARCHIPELAGO REVISITED: GEOCHEMICAL AND ISOTOPIC STUDY OF THE SOUTHEAST PROVINCE LAVAS |  EARTH PLANET. SCI. LETT. 118    [1993]  101-119  | doi: 10.1016/0012-821X(93)90162-3"
"tephrit","1993","[1008] WEIS D. (1993)","samp. LVLK93",NA,"KERGUELEN / KERGUELEN ARCHIPELAGO","RONARC^H PENINSULA, EXTRUSION AT THE BASE OF THE VALLEE DE L^ELEPHANT",-48.55,68.5,-49.75,70.58,"SUBAERIAL","VOLCANIC ROCK","TEPHRITIC-PHONOLITE",NA,"WHOLE ROCK",52.8,1.9,18.02,5.06,1.85,5.45,6.14,0.66,NA,NA,6.937456,98.817456,"1008","[1008] WEIS D., FREY F. A., LEYRIT H., GAUTIER I.:   KERGUELEN ARCHIPELAGO REVISITED: GEOCHEMICAL AND ISOTOPIC STUDY OF THE SOUTHEAST PROVINCE LAVAS |  EARTH PLANET. SCI. LETT. 118    [1993]  101-119  | doi: 10.1016/0012-821X(93)90162-3"
"tephrit","1993","[1008] WEIS D. (1993)","samp. LVLK90",NA,"KERGUELEN / KERGUELEN ARCHIPELAGO / MOUNT ROUGE","RONARC^H PENINSULA, NORTHWEST FLANK OF MOUNT ROUGE",-48.55,68.5,-49.75,70.58,"SUBAERIAL","VOLCANIC ROCK","TEPHRITIC-PHONOLITE",NA,"WHOLE ROCK",53.18,1.81,18.66,4.65,1.96,6.27,5.5,0.5,NA,NA,6.26467,98.79467,"1008","[1008] WEIS D., FREY F. A., LEYRIT H., GAUTIER I.:   KERGUELEN ARCHIPELAGO REVISITED: GEOCHEMICAL AND ISOTOPIC STUDY OF THE SOUTHEAST PROVINCE LAVAS |  EARTH PLANET. SCI. LETT. 118    [1993]  101-119  | doi: 10.1016/0012-821X(93)90162-3"
"tephrit","2007","[10088] DI RENZO V.(2007)  [GeoReM [3482] ]","samp. 89.3",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS)","CAMALDOLI DELLA TORRE DRILL HOLE",40.821,14.426,40.821,14.426,"SUBAERIAL","VOLCANIC ROCK","PHONOLITIC-TEPHRITE",NA,"WHOLE ROCK",49.26,1.09,16.09,9.67,5.79,5.94,1.87,0.85,0.29,NA,8.206176,98.766176,"10088","[10088] DI RENZO V., DI VITO M. A., ARIWNZO I., CARANDENTE A., CIVETTA L., D^ANTONIO M., GIORDANO D., ORSI G., TONARINI S.:   MAGMATIC HISTORY OF SOMMA-VESUVIUS ON THE BASIS OF NEW GEOCHEMICAL AND ISOTOPIC DATA FROM A DEEP BOREHOLE (CAMALDOLI DELLA TORRE) |  J. PETROL. 48    [2007]  753-784  | GeoReM-id: 3482 | doi: 10.1093/petrology/egl081"
"tephrit","2007","[10088] DI RENZO V.(2007)  [GeoReM [3482] ]","samp. 87.7",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS)","CAMALDOLI DELLA TORRE DRILL HOLE",40.821,14.426,40.821,14.426,"SUBAERIAL","VOLCANIC ROCK","PHONOLITIC-TEPHRITE",NA,"WHOLE ROCK",49.18,1.1,16.04,9.7,5.84,5.99,1.85,0.85,0.29,NA,8.215174,98.765174,"10088","[10088] DI RENZO V., DI VITO M. A., ARIWNZO I., CARANDENTE A., CIVETTA L., D^ANTONIO M., GIORDANO D., ORSI G., TONARINI S.:   MAGMATIC HISTORY OF SOMMA-VESUVIUS ON THE BASIS OF NEW GEOCHEMICAL AND ISOTOPIC DATA FROM A DEEP BOREHOLE (CAMALDOLI DELLA TORRE) |  J. PETROL. 48    [2007]  753-784  | GeoReM-id: 3482 | doi: 10.1093/petrology/egl081"
"tephrit","2007","[10088] DI RENZO V.(2007)  [GeoReM [3482] ]","samp. 86.6",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS)","CAMALDOLI DELLA TORRE DRILL HOLE",40.821,14.426,40.821,14.426,"SUBAERIAL","VOLCANIC ROCK","PHONOLITIC-TEPHRITE",NA,"WHOLE ROCK",49.45,1.05,16.31,9.34,5.61,6.34,1.8,0.84,-0.1,NA,8.071206,98.811206,"10088","[10088] DI RENZO V., DI VITO M. A., ARIWNZO I., CARANDENTE A., CIVETTA L., D^ANTONIO M., GIORDANO D., ORSI G., TONARINI S.:   MAGMATIC HISTORY OF SOMMA-VESUVIUS ON THE BASIS OF NEW GEOCHEMICAL AND ISOTOPIC DATA FROM A DEEP BOREHOLE (CAMALDOLI DELLA TORRE) |  J. PETROL. 48    [2007]  753-784  | GeoReM-id: 3482 | doi: 10.1093/petrology/egl081"
"tephrit","2007","[10088] DI RENZO V.(2007)  [GeoReM [3482] ]","samp. 86.1",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS)","CAMALDOLI DELLA TORRE DRILL HOLE",40.821,14.426,40.821,14.426,"SUBAERIAL","VOLCANIC ROCK","PHONOLITIC-TEPHRITE",NA,"WHOLE ROCK",49.48,1.07,16.23,9.48,5.67,6.16,1.83,0.84,-0.15,NA,8.179182,98.939182,"10088","[10088] DI RENZO V., DI VITO M. A., ARIWNZO I., CARANDENTE A., CIVETTA L., D^ANTONIO M., GIORDANO D., ORSI G., TONARINI S.:   MAGMATIC HISTORY OF SOMMA-VESUVIUS ON THE BASIS OF NEW GEOCHEMICAL AND ISOTOPIC DATA FROM A DEEP BOREHOLE (CAMALDOLI DELLA TORRE) |  J. PETROL. 48    [2007]  753-784  | GeoReM-id: 3482 | doi: 10.1093/petrology/egl081"
"tephrit","2007","[10088] DI RENZO V.(2007)  [GeoReM [3482] ]","samp. 84.4",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS)","CAMALDOLI DELLA TORRE DRILL HOLE",40.821,14.426,40.821,14.426,"SUBAERIAL","VOLCANIC ROCK","PHONOLITIC-TEPHRITE",NA,"WHOLE ROCK",50.26,1.02,18.23,7.79,4,6.81,2.59,0.8,0.19,NA,7.477338,98.977338,"10088","[10088] DI RENZO V., DI VITO M. A., ARIWNZO I., CARANDENTE A., CIVETTA L., D^ANTONIO M., GIORDANO D., ORSI G., TONARINI S.:   MAGMATIC HISTORY OF SOMMA-VESUVIUS ON THE BASIS OF NEW GEOCHEMICAL AND ISOTOPIC DATA FROM A DEEP BOREHOLE (CAMALDOLI DELLA TORRE) |  J. PETROL. 48    [2007]  753-784  | GeoReM-id: 3482 | doi: 10.1093/petrology/egl081"
"tephrit","2007","[10088] DI RENZO V.(2007)  [GeoReM [3482] ]","samp. 83.2",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS)","CAMALDOLI DELLA TORRE DRILL HOLE",40.821,14.426,40.821,14.426,"SUBAERIAL","VOLCANIC ROCK","PHONOLITIC-TEPHRITE",NA,"WHOLE ROCK",49.5,1.01,18.09,7.67,3.95,6.61,2.48,0.79,0.32,NA,7.37836,97.47836,"10088","[10088] DI RENZO V., DI VITO M. A., ARIWNZO I., CARANDENTE A., CIVETTA L., D^ANTONIO M., GIORDANO D., ORSI G., TONARINI S.:   MAGMATIC HISTORY OF SOMMA-VESUVIUS ON THE BASIS OF NEW GEOCHEMICAL AND ISOTOPIC DATA FROM A DEEP BOREHOLE (CAMALDOLI DELLA TORRE) |  J. PETROL. 48    [2007]  753-784  | GeoReM-id: 3482 | doi: 10.1093/petrology/egl081"
"tephrit","2007","[10088] DI RENZO V.(2007)  [GeoReM [3482] ]","samp. 76.9",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS)","CAMALDOLI DELLA TORRE DRILL HOLE",40.821,14.426,40.821,14.426,"SUBAERIAL","VOLCANIC ROCK","PHONOLITIC-TEPHRITE",NA,"WHOLE ROCK",48.24,0.9,17.5,9.18,4.07,7.84,2.71,0.67,0.42,NA,7.630304,98.740304,"10088","[10088] DI RENZO V., DI VITO M. A., ARIWNZO I., CARANDENTE A., CIVETTA L., D^ANTONIO M., GIORDANO D., ORSI G., TONARINI S.:   MAGMATIC HISTORY OF SOMMA-VESUVIUS ON THE BASIS OF NEW GEOCHEMICAL AND ISOTOPIC DATA FROM A DEEP BOREHOLE (CAMALDOLI DELLA TORRE) |  J. PETROL. 48    [2007]  753-784  | GeoReM-id: 3482 | doi: 10.1093/petrology/egl081"
"tephrit","2007","[10088] DI RENZO V.(2007)  [GeoReM [3482] ]","samp. 75.4",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS)","CAMALDOLI DELLA TORRE DRILL HOLE",40.821,14.426,40.821,14.426,"SUBAERIAL","VOLCANIC ROCK","PHONOLITIC-TEPHRITE",NA,"WHOLE ROCK",48.41,0.89,18.19,8.33,3.49,8.14,2.85,0.64,0.53,NA,7.675294,98.615294,"10088","[10088] DI RENZO V., DI VITO M. A., ARIWNZO I., CARANDENTE A., CIVETTA L., D^ANTONIO M., GIORDANO D., ORSI G., TONARINI S.:   MAGMATIC HISTORY OF SOMMA-VESUVIUS ON THE BASIS OF NEW GEOCHEMICAL AND ISOTOPIC DATA FROM A DEEP BOREHOLE (CAMALDOLI DELLA TORRE) |  J. PETROL. 48    [2007]  753-784  | GeoReM-id: 3482 | doi: 10.1093/petrology/egl081"
"tephrit","2007","[10088] DI RENZO V.(2007)  [GeoReM [3482] ]","samp. 75.4G",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS)","CAMALDOLI DELLA TORRE DRILL HOLE",40.821,14.426,40.821,14.426,"SUBAERIAL","VOLCANIC ROCK","PHONOLITIC-TEPHRITE",NA,"WHOLE ROCK",48.02,0.88,18.18,8.11,3.41,8.02,2.44,0.65,1.79,NA,7.657298,97.367298,"10088","[10088] DI RENZO V., DI VITO M. A., ARIWNZO I., CARANDENTE A., CIVETTA L., D^ANTONIO M., GIORDANO D., ORSI G., TONARINI S.:   MAGMATIC HISTORY OF SOMMA-VESUVIUS ON THE BASIS OF NEW GEOCHEMICAL AND ISOTOPIC DATA FROM A DEEP BOREHOLE (CAMALDOLI DELLA TORRE) |  J. PETROL. 48    [2007]  753-784  | GeoReM-id: 3482 | doi: 10.1093/petrology/egl081"
"tephrit","2007","[10088] DI RENZO V.(2007)  [GeoReM [3482] ]","samp. 14.7",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS)","CAMALDOLI DELLA TORRE DRILL HOLE",40.821,14.426,40.821,14.426,"SUBAERIAL","VOLCANIC ROCK","PHONOLITIC-TEPHRITE",NA,"WHOLE ROCK",48.51,0.88,18.49,8,3.25,8.31,2.48,0.61,1.01,NA,7.621306,98.151306,"10088","[10088] DI RENZO V., DI VITO M. A., ARIWNZO I., CARANDENTE A., CIVETTA L., D^ANTONIO M., GIORDANO D., ORSI G., TONARINI S.:   MAGMATIC HISTORY OF SOMMA-VESUVIUS ON THE BASIS OF NEW GEOCHEMICAL AND ISOTOPIC DATA FROM A DEEP BOREHOLE (CAMALDOLI DELLA TORRE) |  J. PETROL. 48    [2007]  753-784  | GeoReM-id: 3482 | doi: 10.1093/petrology/egl081"
"tephrit","2007","[10088] DI RENZO V.(2007)  [GeoReM [3482] ]","samp. 13.1",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS)","CAMALDOLI DELLA TORRE DRILL HOLE",40.821,14.426,40.821,14.426,"SUBAERIAL","VOLCANIC ROCK","PHONOLITIC-TEPHRITE",NA,"WHOLE ROCK",48.26,0.91,17.66,9.1,4.01,7.85,2.64,0.68,0.68,NA,7.621306,98.731306,"10088","[10088] DI RENZO V., DI VITO M. A., ARIWNZO I., CARANDENTE A., CIVETTA L., D^ANTONIO M., GIORDANO D., ORSI G., TONARINI S.:   MAGMATIC HISTORY OF SOMMA-VESUVIUS ON THE BASIS OF NEW GEOCHEMICAL AND ISOTOPIC DATA FROM A DEEP BOREHOLE (CAMALDOLI DELLA TORRE) |  J. PETROL. 48    [2007]  753-784  | GeoReM-id: 3482 | doi: 10.1093/petrology/egl081"
"tephrit","2007","[10088] DI RENZO V.(2007)  [GeoReM [3482] ]","samp. 9",NA,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / VESUVIUS (SOMMA-VESUVIUS)","CAMALDOLI DELLA TORRE DRILL HOLE",40.821,14.426,40.821,14.426,"SUBAERIAL","VOLCANIC ROCK","PHONOLITIC-TEPHRITE",NA,"WHOLE ROCK",48.09,0.89,17.46,9.06,4.04,7.81,2.5,0.69,1.02,NA,7.594312,98.134312,"10088","[10088] DI RENZO V., DI VITO M. A., ARIWNZO I., CARANDENTE A., CIVETTA L., D^ANTONIO M., GIORDANO D., ORSI G., TONARINI S.:   MAGMATIC HISTORY OF SOMMA-VESUVIUS ON THE BASIS OF NEW GEOCHEMICAL AND ISOTOPIC DATA FROM A DEEP BOREHOLE (CAMALDOLI DELLA TORRE) |  J. PETROL. 48    [2007]  753-784  | GeoReM-id: 3482 | doi: 10.1093/petrology/egl081"
