"SOURCE","Year","CITATION","SAMPLE NAME","UNIQUE_ID","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LONGITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ROCK TYPE","ROCK NAME","GEOLOGICAL AGE","ERUPTION YEAR","TYPE OF MATERIAL","SIO2(WT%)","TIO2(WT%)","AL2O3(WT%)","CAO(WT%)","MGO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","LOI(WT%)","sum_fe","Sum Oxides","CITATION_ID","References"
"dacit","1993","[10011] FEELEY T. C. (1993)","samp. OLA9032",58514,"ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / CHILE / OLLAGUE / VINTA LOMA SERIES","BORDER N CHILE AND BOLIVIA",-21.283,-68.001,-21.3,-68.183,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",64.4,0.86,16.7,4,1.4,3.2,4.1,0.24,NA,5.1,100,"10011","[10011] FEELEY T. C., DAVIDSON J. P., ARMENDIA A.:   THE VOLCANIC AND MAGMATIC EVOLUTION OF VOLCAN OLLAGÜE, A HIGH-K, LATE QUATERNARY STRATOVOLCANO IN THE ANDEAN CENTRAL VOLCANIC ZONE |  J. VOLCANOL. GEOTHERM. RES. 54    [1993]  221-245  | doi: 10.1016/0377-0273(93)90065-Y"
"dacit","1993","[10011] FEELEY T. C. (1993)","samp. OLA9015",58325,"ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / CHILE / OLLAGUE / CHASCA ORKHO SERIES",NA,-21.2,-68,-21.33,-68.033,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",67,0.55,15.4,3.1,1.2,3.8,4.1,0.17,NA,3.3,98.62,"10011","[10011] FEELEY T. C., DAVIDSON J. P., ARMENDIA A.:   THE VOLCANIC AND MAGMATIC EVOLUTION OF VOLCAN OLLAGÜE, A HIGH-K, LATE QUATERNARY STRATOVOLCANO IN THE ANDEAN CENTRAL VOLCANIC ZONE |  J. VOLCANOL. GEOTHERM. RES. 54    [1993]  221-245  | doi: 10.1016/0377-0273(93)90065-Y"
"dacit","1993","[10011] FEELEY T. C. (1993)","samp. OLA9020",58336,"ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / CHILE / OLLAGUE / CHASCA ORKHO SERIES",NA,-21.2,-68,-21.33,-68.033,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",65.6,0.57,15.5,3.5,1.4,3.7,4.1,0.18,NA,3.5,98.05,"10011","[10011] FEELEY T. C., DAVIDSON J. P., ARMENDIA A.:   THE VOLCANIC AND MAGMATIC EVOLUTION OF VOLCAN OLLAGÜE, A HIGH-K, LATE QUATERNARY STRATOVOLCANO IN THE ANDEAN CENTRAL VOLCANIC ZONE |  J. VOLCANOL. GEOTHERM. RES. 54    [1993]  221-245  | doi: 10.1016/0377-0273(93)90065-Y"
"dacit","1993","[10011] FEELEY T. C. (1993)","samp. OLA9021",58332,"ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / CHILE / OLLAGUE / CHASCA ORKHO SERIES",NA,-21.2,-68,-21.33,-68.033,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",63.5,0.77,16.2,4.4,2.1,3.2,4.4,0.25,NA,4.6,99.42,"10011","[10011] FEELEY T. C., DAVIDSON J. P., ARMENDIA A.:   THE VOLCANIC AND MAGMATIC EVOLUTION OF VOLCAN OLLAGÜE, A HIGH-K, LATE QUATERNARY STRATOVOLCANO IN THE ANDEAN CENTRAL VOLCANIC ZONE |  J. VOLCANOL. GEOTHERM. RES. 54    [1993]  221-245  | doi: 10.1016/0377-0273(93)90065-Y"
"dacit","1993","[10011] FEELEY T. C. (1993)","samp. OLA31",189045,"ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / CHILE / OLLAGUE / LA CELOSA SERIES",NA,-21.2875,-68.1875,-21.2875,-68.1875,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",64.7,0.67,16.2,3.7,1.8,3.6,4,0.19,NA,3.9,98.76,"10011","[10011] FEELEY T. C., DAVIDSON J. P., ARMENDIA A.:   THE VOLCANIC AND MAGMATIC EVOLUTION OF VOLCAN OLLAGÜE, A HIGH-K, LATE QUATERNARY STRATOVOLCANO IN THE ANDEAN CENTRAL VOLCANIC ZONE |  J. VOLCANOL. GEOTHERM. RES. 54    [1993]  221-245  | doi: 10.1016/0377-0273(93)90065-Y"
"dacit","1993","[10011] FEELEY T. C. (1993)","samp. OLA33",189046,"ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / CHILE / OLLAGUE / LA CELOSA SERIES",NA,-21.3028,-68.1833,-21.3028,-68.1833,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",66.4,0.57,15.7,3,1.2,3.8,4.1,0.17,NA,3.3,98.24,"10011","[10011] FEELEY T. C., DAVIDSON J. P., ARMENDIA A.:   THE VOLCANIC AND MAGMATIC EVOLUTION OF VOLCAN OLLAGÜE, A HIGH-K, LATE QUATERNARY STRATOVOLCANO IN THE ANDEAN CENTRAL VOLCANIC ZONE |  J. VOLCANOL. GEOTHERM. RES. 54    [1993]  221-245  | doi: 10.1016/0377-0273(93)90065-Y"
"dacit","2007","[10020] JICHA B. R.(2007)  [GeoReM [2947] ]","samp. PU 02 40",NA,"ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / PUYEHUE","CORDON CAULLE",-40.5983,-72.1358,-40.5983,-72.1358,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",63.93,1.04,15,4.19,1.81,2.19,4.52,0.32,NA,7.14,100.14,"10020","[10020] JICHA B. R., SINGER B. S., BEARD B. L., JOHNSON CLARK M., MORENO-ROA HUGO, NARANJO J. A.:   RAPID MAGMA ASCENT AND GENERATION OF 230TH EXCESSES IN THE LOWER CRUST AT PUYEHUE-CORDON CAULLE, SOUTHERN VOLCANIC ZONE, CHILE |  EARTH PLANET. SCI. LETT. 255    [2007]  229-242  | GeoReM-id: 2947 | doi: 10.1016/j.epsl.2006.12.017"
"dacit","2007","[10020] JICHA B. R.(2007)  [GeoReM [2947] ]","samp. PU 03 10",NA,"ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / PUYEHUE","CORDON CAULLE",-40.5825,-72.119,-40.5825,-72.119,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",64.66,1.05,14.31,3.37,1.44,2.43,4.5,0.31,NA,6.95,99.02,"10020","[10020] JICHA B. R., SINGER B. S., BEARD B. L., JOHNSON CLARK M., MORENO-ROA HUGO, NARANJO J. A.:   RAPID MAGMA ASCENT AND GENERATION OF 230TH EXCESSES IN THE LOWER CRUST AT PUYEHUE-CORDON CAULLE, SOUTHERN VOLCANIC ZONE, CHILE |  EARTH PLANET. SCI. LETT. 255    [2007]  229-242  | GeoReM-id: 2947 | doi: 10.1016/j.epsl.2006.12.017"
"dacit","2007","[10020] JICHA B. R.(2007)  [GeoReM [2947] ]","samp. PU 03 27",NA,"ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / PUYEHUE","CORDON CAULLE",-40.59,-72.12,-40.59,-72.12,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",66.47,0.6,14.4,2.6,0.63,2.56,5.02,0.15,NA,6.25,98.68,"10020","[10020] JICHA B. R., SINGER B. S., BEARD B. L., JOHNSON CLARK M., MORENO-ROA HUGO, NARANJO J. A.:   RAPID MAGMA ASCENT AND GENERATION OF 230TH EXCESSES IN THE LOWER CRUST AT PUYEHUE-CORDON CAULLE, SOUTHERN VOLCANIC ZONE, CHILE |  EARTH PLANET. SCI. LETT. 255    [2007]  229-242  | GeoReM-id: 2947 | doi: 10.1016/j.epsl.2006.12.017"
"dacit","2007","[10020] JICHA B. R.(2007)  [GeoReM [2947] ]","samp. PU 02 02",NA,"ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / PUYEHUE","CORDON CAULLE",-40.6105,-72.1213,-40.6105,-72.1213,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",68.33,0.59,14.44,2.82,1.24,2.57,4.77,0.13,NA,5.24,100.13,"10020","[10020] JICHA B. R., SINGER B. S., BEARD B. L., JOHNSON CLARK M., MORENO-ROA HUGO, NARANJO J. A.:   RAPID MAGMA ASCENT AND GENERATION OF 230TH EXCESSES IN THE LOWER CRUST AT PUYEHUE-CORDON CAULLE, SOUTHERN VOLCANIC ZONE, CHILE |  EARTH PLANET. SCI. LETT. 255    [2007]  229-242  | GeoReM-id: 2947 | doi: 10.1016/j.epsl.2006.12.017"
"dacit","2007","[10020] JICHA B. R.(2007)  [GeoReM [2947] ]","samp. PU 02 20",NA,"ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / PUYEHUE","CORDON CAULLE",-40.5675,-72.1743,-40.5675,-72.1743,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",69.27,0.53,14.13,2.21,0.47,2.66,5.16,0.12,NA,5.16,99.71,"10020","[10020] JICHA B. R., SINGER B. S., BEARD B. L., JOHNSON CLARK M., MORENO-ROA HUGO, NARANJO J. A.:   RAPID MAGMA ASCENT AND GENERATION OF 230TH EXCESSES IN THE LOWER CRUST AT PUYEHUE-CORDON CAULLE, SOUTHERN VOLCANIC ZONE, CHILE |  EARTH PLANET. SCI. LETT. 255    [2007]  229-242  | GeoReM-id: 2947 | doi: 10.1016/j.epsl.2006.12.017"
"dacit","2007","[10020] JICHA B. R.(2007)  [GeoReM [2947] ]","samp. PU 02 29",NA,"ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / PUYEHUE","CORDON CAULLE",-40.59,-72.12,-40.59,-72.12,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",69.53,0.74,14.24,2.27,0.67,2.64,5.25,0.16,NA,4.48,99.98,"10020","[10020] JICHA B. R., SINGER B. S., BEARD B. L., JOHNSON CLARK M., MORENO-ROA HUGO, NARANJO J. A.:   RAPID MAGMA ASCENT AND GENERATION OF 230TH EXCESSES IN THE LOWER CRUST AT PUYEHUE-CORDON CAULLE, SOUTHERN VOLCANIC ZONE, CHILE |  EARTH PLANET. SCI. LETT. 255    [2007]  229-242  | GeoReM-id: 2947 | doi: 10.1016/j.epsl.2006.12.017"
"dacit","2007","[10020] JICHA B. R.(2007)  [GeoReM [2947] ]","samp. PU 02 16",NA,"ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / PUYEHUE","CORDON CAULLE",-40.59,-72.12,-40.59,-72.12,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",69.6,0.64,14,2.08,0.59,2.77,5.21,0.14,NA,4.21,99.24,"10020","[10020] JICHA B. R., SINGER B. S., BEARD B. L., JOHNSON CLARK M., MORENO-ROA HUGO, NARANJO J. A.:   RAPID MAGMA ASCENT AND GENERATION OF 230TH EXCESSES IN THE LOWER CRUST AT PUYEHUE-CORDON CAULLE, SOUTHERN VOLCANIC ZONE, CHILE |  EARTH PLANET. SCI. LETT. 255    [2007]  229-242  | GeoReM-id: 2947 | doi: 10.1016/j.epsl.2006.12.017"
"dacit","2007","[10020] JICHA B. R.(2007)  [GeoReM [2947] ]","samp. PU 02 13",NA,"ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / PUYEHUE","CORDON CAULLE",-40.59,-72.12,-40.59,-72.12,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",70.21,0.35,13.6,1.68,0.28,2.83,5.25,0.07,NA,4.01,98.28,"10020","[10020] JICHA B. R., SINGER B. S., BEARD B. L., JOHNSON CLARK M., MORENO-ROA HUGO, NARANJO J. A.:   RAPID MAGMA ASCENT AND GENERATION OF 230TH EXCESSES IN THE LOWER CRUST AT PUYEHUE-CORDON CAULLE, SOUTHERN VOLCANIC ZONE, CHILE |  EARTH PLANET. SCI. LETT. 255    [2007]  229-242  | GeoReM-id: 2947 | doi: 10.1016/j.epsl.2006.12.017"
"dacit","2007","[10020] JICHA B. R.(2007)  [GeoReM [2947] ]","samp. PU 05 25",NA,"ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / PUYEHUE","CORDON CAULLE",-40.5913,-72.0693,-40.5913,-72.0693,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",70.23,0.39,14.33,1.86,0.37,2.81,5.32,0.09,NA,4.72,100.12,"10020","[10020] JICHA B. R., SINGER B. S., BEARD B. L., JOHNSON CLARK M., MORENO-ROA HUGO, NARANJO J. A.:   RAPID MAGMA ASCENT AND GENERATION OF 230TH EXCESSES IN THE LOWER CRUST AT PUYEHUE-CORDON CAULLE, SOUTHERN VOLCANIC ZONE, CHILE |  EARTH PLANET. SCI. LETT. 255    [2007]  229-242  | GeoReM-id: 2947 | doi: 10.1016/j.epsl.2006.12.017"
"dacit","2007","[10020] JICHA B. R.(2007)  [GeoReM [2947] ]","samp. PU 02 36",NA,"ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / PUYEHUE","CORDON CAULLE",-40.5768,-72.1063,-40.5768,-72.1063,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",70.36,0.43,13.93,2.05,0.46,2.6,5.26,0.1,NA,4.66,99.85,"10020","[10020] JICHA B. R., SINGER B. S., BEARD B. L., JOHNSON CLARK M., MORENO-ROA HUGO, NARANJO J. A.:   RAPID MAGMA ASCENT AND GENERATION OF 230TH EXCESSES IN THE LOWER CRUST AT PUYEHUE-CORDON CAULLE, SOUTHERN VOLCANIC ZONE, CHILE |  EARTH PLANET. SCI. LETT. 255    [2007]  229-242  | GeoReM-id: 2947 | doi: 10.1016/j.epsl.2006.12.017"
"dacit","2007","[10020] JICHA B. R.(2007)  [GeoReM [2947] ]","samp. PU 02 34",NA,"ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / PUYEHUE","CORDON CAULLE",-40.59,-72.12,-40.59,-72.12,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",70.91,0.34,13.79,1.77,0.31,2.79,5.18,0.07,NA,4.67,99.83,"10020","[10020] JICHA B. R., SINGER B. S., BEARD B. L., JOHNSON CLARK M., MORENO-ROA HUGO, NARANJO J. A.:   RAPID MAGMA ASCENT AND GENERATION OF 230TH EXCESSES IN THE LOWER CRUST AT PUYEHUE-CORDON CAULLE, SOUTHERN VOLCANIC ZONE, CHILE |  EARTH PLANET. SCI. LETT. 255    [2007]  229-242  | GeoReM-id: 2947 | doi: 10.1016/j.epsl.2006.12.017"
"dacit","2007","[10020] JICHA B. R.(2007)  [GeoReM [2947] ]","samp. PU 02 26",NA,"ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / PUYEHUE","CORDON CAULLE",-40.59,-72.12,-40.59,-72.12,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",71.14,0.38,13.89,1.72,0.29,2.79,5.34,0.08,NA,4.32,99.95,"10020","[10020] JICHA B. R., SINGER B. S., BEARD B. L., JOHNSON CLARK M., MORENO-ROA HUGO, NARANJO J. A.:   RAPID MAGMA ASCENT AND GENERATION OF 230TH EXCESSES IN THE LOWER CRUST AT PUYEHUE-CORDON CAULLE, SOUTHERN VOLCANIC ZONE, CHILE |  EARTH PLANET. SCI. LETT. 255    [2007]  229-242  | GeoReM-id: 2947 | doi: 10.1016/j.epsl.2006.12.017"
"dacit","2007","[10020] JICHA B. R.(2007)  [GeoReM [2947] ]","samp. PU 05 03",NA,"ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / PUYEHUE","CORDON CAULLE",-40.59,-72.12,-40.59,-72.12,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",65.43,0.78,14.66,2.51,0.77,2.51,4.94,0.18,NA,5.03,96.81,"10020","[10020] JICHA B. R., SINGER B. S., BEARD B. L., JOHNSON CLARK M., MORENO-ROA HUGO, NARANJO J. A.:   RAPID MAGMA ASCENT AND GENERATION OF 230TH EXCESSES IN THE LOWER CRUST AT PUYEHUE-CORDON CAULLE, SOUTHERN VOLCANIC ZONE, CHILE |  EARTH PLANET. SCI. LETT. 255    [2007]  229-242  | GeoReM-id: 2947 | doi: 10.1016/j.epsl.2006.12.017"
"dacit","2007","[10020] JICHA B. R.(2007)  [GeoReM [2947] ]","samp. PU 05 11A",NA,"ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / PUYEHUE","CORDON CAULLE",-40.59,-72.12,-40.59,-72.12,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",66.54,0.78,14.21,2.62,0.8,2.51,5,0.18,NA,5.06,97.7,"10020","[10020] JICHA B. R., SINGER B. S., BEARD B. L., JOHNSON CLARK M., MORENO-ROA HUGO, NARANJO J. A.:   RAPID MAGMA ASCENT AND GENERATION OF 230TH EXCESSES IN THE LOWER CRUST AT PUYEHUE-CORDON CAULLE, SOUTHERN VOLCANIC ZONE, CHILE |  EARTH PLANET. SCI. LETT. 255    [2007]  229-242  | GeoReM-id: 2947 | doi: 10.1016/j.epsl.2006.12.017"
"dacit","2007","[10020] JICHA B. R.(2007)  [GeoReM [2947] ]","samp. PU 05 12",NA,"ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / PUYEHUE","CORDON CAULLE",-40.59,-72.12,-40.59,-72.12,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",66.38,0.76,14.04,2.57,0.78,2.54,4.89,0.18,NA,5.01,97.15,"10020","[10020] JICHA B. R., SINGER B. S., BEARD B. L., JOHNSON CLARK M., MORENO-ROA HUGO, NARANJO J. A.:   RAPID MAGMA ASCENT AND GENERATION OF 230TH EXCESSES IN THE LOWER CRUST AT PUYEHUE-CORDON CAULLE, SOUTHERN VOLCANIC ZONE, CHILE |  EARTH PLANET. SCI. LETT. 255    [2007]  229-242  | GeoReM-id: 2947 | doi: 10.1016/j.epsl.2006.12.017"
"dacit","2007","[10020] JICHA B. R.(2007)  [GeoReM [2947] ]","samp. PU 05 15",NA,"ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / PUYEHUE","CORDON CAULLE",-40.59,-72.12,-40.59,-72.12,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",63.38,0.71,13.38,2.44,0.73,2.27,4.64,0.16,NA,4.72,92.43,"10020","[10020] JICHA B. R., SINGER B. S., BEARD B. L., JOHNSON CLARK M., MORENO-ROA HUGO, NARANJO J. A.:   RAPID MAGMA ASCENT AND GENERATION OF 230TH EXCESSES IN THE LOWER CRUST AT PUYEHUE-CORDON CAULLE, SOUTHERN VOLCANIC ZONE, CHILE |  EARTH PLANET. SCI. LETT. 255    [2007]  229-242  | GeoReM-id: 2947 | doi: 10.1016/j.epsl.2006.12.017"
"dacit","2007","[10020] JICHA B. R.(2007)  [GeoReM [2947] ]","samp. PU 04 04E",NA,"ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / PUYEHUE","CORDON CAULLE",-40.59,-72.12,-40.59,-72.12,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",65.62,0.44,14.79,2.28,0.71,2.3,4.66,0.1,NA,5.04,95.94,"10020","[10020] JICHA B. R., SINGER B. S., BEARD B. L., JOHNSON CLARK M., MORENO-ROA HUGO, NARANJO J. A.:   RAPID MAGMA ASCENT AND GENERATION OF 230TH EXCESSES IN THE LOWER CRUST AT PUYEHUE-CORDON CAULLE, SOUTHERN VOLCANIC ZONE, CHILE |  EARTH PLANET. SCI. LETT. 255    [2007]  229-242  | GeoReM-id: 2947 | doi: 10.1016/j.epsl.2006.12.017"
"dacit","2007","[10020] JICHA B. R.(2007)  [GeoReM [2947] ]","samp. PU 02 25",NA,"ANDEAN ARC / SOUTHERN ANDEAN VOLCANIC ZONE / CHILE / PUYEHUE","CORDON CAULLE",-40.59,-72.12,-40.59,-72.12,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",70.25,0.69,14.08,2.16,0.64,2.62,5.21,0.15,NA,4.38,100.18,"10020","[10020] JICHA B. R., SINGER B. S., BEARD B. L., JOHNSON CLARK M., MORENO-ROA HUGO, NARANJO J. A.:   RAPID MAGMA ASCENT AND GENERATION OF 230TH EXCESSES IN THE LOWER CRUST AT PUYEHUE-CORDON CAULLE, SOUTHERN VOLCANIC ZONE, CHILE |  EARTH PLANET. SCI. LETT. 255    [2007]  229-242  | GeoReM-id: 2947 | doi: 10.1016/j.epsl.2006.12.017"
"dacit","2007","[10093] HORA J. M. (2007)","samp. PAR-04-01",190989,"ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / CHILE / PARINACOTA","STRATOVOLCANO, NEVADOS DE PAYACHATA, DOME PLATEAU",-18.2009,-69.18087,-18.2009,-69.18087,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",67.3,0.5,14.5,2.23,1.01,4.09,4.02,0.18,NA,2.645412,96.475412,"10093","[10093] HORA J. M., SINGER B. S., WÖRNER G.:   VOLCANO EVOLUTION AND ERUPTIVE FLUX ON THE THICK CRUST OF THE ANDEAN CENTRAL VOLCANIC ZONE: 40AR/39AR CONSTRAINTS FROM VOLCAN PARINACOTA, CHILE |  BULL. GEOL. SOC. AM. 119    [2007]  343-362  | doi: 10.1130/B25954.1"
"dacit","2007","[10093] HORA J. M. (2007)","samp. PAR-04-02",190984,"ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / CHILE / PARINACOTA","STRATOVOLCANO, NEVADOS DE PAYACHATA, DOME PLATEAU",-18.21222,-69.15465,-18.21222,-69.15465,"SUBAERIAL","VOLCANIC ROCK","RHYODACITE",NA,NA,"WHOLE ROCK",68.5,0.53,14.6,2.37,1.1,4.18,4.14,0.18,NA,2.78938,98.38938,"10093","[10093] HORA J. M., SINGER B. S., WÖRNER G.:   VOLCANO EVOLUTION AND ERUPTIVE FLUX ON THE THICK CRUST OF THE ANDEAN CENTRAL VOLCANIC ZONE: 40AR/39AR CONSTRAINTS FROM VOLCAN PARINACOTA, CHILE |  BULL. GEOL. SOC. AM. 119    [2007]  343-362  | doi: 10.1130/B25954.1"
"dacit","2007","[10093] HORA J. M. (2007)","samp. DBF-03-05",190968,"ANDEAN ARC / CENTRAL ANDEAN VOLCANIC ZONE / CHILE / PARINACOTA","STRATOVOLCANO, NEVADOS DE PAYACHATA, OLD CONE",-18.19577,-69.25275,-18.19577,-69.25275,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",63.8,0.82,16,3.77,1.77,3.48,4.49,0.32,NA,3.788158,98.238158,"10093","[10093] HORA J. M., SINGER B. S., WÖRNER G.:   VOLCANO EVOLUTION AND ERUPTIVE FLUX ON THE THICK CRUST OF THE ANDEAN CENTRAL VOLCANIC ZONE: 40AR/39AR CONSTRAINTS FROM VOLCAN PARINACOTA, CHILE |  BULL. GEOL. SOC. AM. 119    [2007]  343-362  | doi: 10.1130/B25954.1"
"dacit","2007","[10162] MORA J. C. (2007)","samp. AC-03B-JL",NA,"MEXICAN VOLCANIC BELTS / CHIAPANECAN VOLCANIC ARC / MEXICO / APAS","CENTRAL CHIAPAS, APAS COLLAPSE STRUCTURE",16.25,-92,17,-92.33,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",63.72,0.41,16.8,5.46,1.12,2.5,4.38,0.21,NA,3.878138,98.478138,"10162","[10162] MORA J. C., JAIMES-VIERA M. C., GARDUNO-MONROY V. H., LAYER P. W., POMPA-MERA V., GODINEZ M. L.:   GEOLOGY AND GEOCHEMISTRY CHARACTERISTICS OF THE CHIAPANECAN VOLCANIC ARC (CENTRAL AREA), CHIAPAS, MEXICO |  J. VOLCANOL. GEOTHERM. RES. 162    [2007]  43-72  | doi: 10.1016/j.jvolgeores.2006.12.009"
"dacit","2007","[10162] MORA J. C. (2007)","samp. VC-21",NA,"MEXICAN VOLCANIC BELTS / CHIAPANECAN VOLCANIC ARC / MEXICO / SANTOTON","CENTRAL CHIAPAS, SANTOTON VOLCANIC DOME",16.25,-92,17,-92.33,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",64,0.43,17.35,5.35,1.13,2.32,4.11,0.18,NA,3.977116,98.847116,"10162","[10162] MORA J. C., JAIMES-VIERA M. C., GARDUNO-MONROY V. H., LAYER P. W., POMPA-MERA V., GODINEZ M. L.:   GEOLOGY AND GEOCHEMISTRY CHARACTERISTICS OF THE CHIAPANECAN VOLCANIC ARC (CENTRAL AREA), CHIAPAS, MEXICO |  J. VOLCANOL. GEOTHERM. RES. 162    [2007]  43-72  | doi: 10.1016/j.jvolgeores.2006.12.009"
"dacit","2007","[10162] MORA J. C. (2007)","samp. AC-31-JL",NA,"MEXICAN VOLCANIC BELTS / CHIAPANECAN VOLCANIC ARC / MEXICO / NAVENCHAUC","CENTRAL CHIAPAS, NAVENCHAUC EXPLOSION CRATER",16.25,-92,17,-92.33,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",63.55,0.44,17.74,5.83,1.11,2.29,4.21,0.21,NA,3.932126,99.312126,"10162","[10162] MORA J. C., JAIMES-VIERA M. C., GARDUNO-MONROY V. H., LAYER P. W., POMPA-MERA V., GODINEZ M. L.:   GEOLOGY AND GEOCHEMISTRY CHARACTERISTICS OF THE CHIAPANECAN VOLCANIC ARC (CENTRAL AREA), CHIAPAS, MEXICO |  J. VOLCANOL. GEOTHERM. RES. 162    [2007]  43-72  | doi: 10.1016/j.jvolgeores.2006.12.009"
"dacit","2007","[10162] MORA J. C. (2007)","samp. AC-53D",NA,"MEXICAN VOLCANIC BELTS / CHIAPANECAN VOLCANIC ARC / MEXICO / NAVENCHAUC","CENTRAL CHIAPAS, NAVENCHAUC EXPLOSION CRATER",16.25,-92,17,-92.33,"SUBAERIAL","VOLCANIC ROCK","DACITE",NA,NA,"WHOLE ROCK",63.21,0.47,17.87,5.4,1.13,2.38,3.79,0.2,NA,4.27405,98.72405,"10162","[10162] MORA J. C., JAIMES-VIERA M. C., GARDUNO-MONROY V. H., LAYER P. W., POMPA-MERA V., GODINEZ M. L.:   GEOLOGY AND GEOCHEMISTRY CHARACTERISTICS OF THE CHIAPANECAN VOLCANIC ARC (CENTRAL AREA), CHIAPAS, MEXICO |  J. VOLCANOL. GEOTHERM. RES. 162    [2007]  43-72  | doi: 10.1016/j.jvolgeores.2006.12.009"
